cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion
6.1.1.1,404,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,TARIJA,13,tipo_proceso,,"PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS","INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS",detalle,22,8,43,0,0,0,190,233,146,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,404,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,TARIJA,13,tipo_proceso,,OTROS VOLUNTARIOS,OTROS VOLUNTARIOS,detalle,23,8,34,0,0,0,178,212,152,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,404,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,TARIJA,13,tipo_proceso,,ACCIONES CONSTITUCIONALES,ACCIONES CONSTITUCIONALES,detalle,24,8,0,0,0,0,30,30,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,404,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,TARIJA,13,tipo_proceso,,OTROS PROCESOS,OTROS PROCESOS,detalle,25,8,19,1,0,0,98,118,92,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,TARIJA,Tarija,False,,no_aplica,no_aplica,2023,False,TARIJA,proceso,37,4,,4,1,False,14.1.3,746,TARIJA,2023,338,169,15,522,1959583,1366970,81239,3407792,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,IO ORDINARIO,ORDINARIO,detalle,1,8,1010,4,79,6,1152,2251,1046,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,detalle,2,8,1392,0,0,0,385,1777,892,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,INTERDICTOS,INTERDICTOS,detalle,3,8,108,0,0,0,63,171,46,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,DESALOJO DE VIVIENDA,DESALOJO DE VIVIENDA,detalle,4,8,26,0,1,0,42,69,26,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,EJECUTIVO,EJECUTIVO,detalle,5,8,935,6,114,5,2057,3117,2129,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,8,25,0,0,3,23,51,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,ENTREGA DE LA HERENCIA,ENTREGA DE LA HERENCIA,detalle,7,8,12,0,0,0,19,31,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,8,29,0,2,2,48,81,14,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,CESE DE LA COPROPIEDAD,CESE DE LA COPROPIEDAD,detalle,9,8,2,1,0,0,5,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,8,9,0,0,0,14,23,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,OTROS MONITORIOS,OTROS MONITORIOS,detalle,11,8,100,1,1,0,124,226,29,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,EJECUCIÓN COACTIVA DE SUMAS DE DINERO DE,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,8,84,0,3,0,149,236,129,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,CONCURSALES S,CONCURSALES,detalle,13,8,4,1,0,0,5,10,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,8,63,0,0,0,111,174,66,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,8,0,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,8,4,0,0,0,2,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,MENSURA Y DESLINDE,MENSURA Y DESLINDE,detalle,19,8,9,0,0,0,12,21,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,OFERTA DE PAGO Y CONSIGNACIÓN,OFERTA DE PAGO Y CONSIGNACIÓN,detalle,20,8,4,0,0,0,9,13,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO,TRADUCCIÓN DE DOCUMENTO EN IDIOMA EXTRANJERO,detalle,21,8,2,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,"INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS","INSCRIPCIÓN, MODIFICACIÓN, CANCELACIÓN O FUSIÓN DE PARTIDAS EN EL REGISTRO DE DERECHOS REALES, ASI COMO EN OTROS REGISTROS PÚBLICOS",detalle,22,8,631,5,0,0,689,1325,628,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,OTROS VOLUNTARIOS,OTROS VOLUNTARIOS,detalle,23,8,387,0,0,0,467,854,363,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,ACCIONES CONSTITUCIONALES,ACCIONES CONSTITUCIONALES,detalle,24,8,24,3,0,0,63,90,58,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,405,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,,OTROS PROCESOS,OTROS PROCESOS,detalle,25,8,206,1,2,12,354,575,327,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,,no_aplica,no_aplica,2023,False,SANTA CRUZ,proceso,73,6,,13,1,True,14.1.3,746,SANTA CRUZ,2023,798,507,43,1348,4651919,3834431,168097,8654447,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,406,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,BENI,13,tipo_proceso,,ORDINARIO,ORDINARIO,detalle,1,8,162,5,27,1,276,471,221,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,406,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,BENI,13,tipo_proceso,,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,detalle,2,8,134,0,1,0,45,180,145,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,406,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,BENI,13,tipo_proceso,,INTERDICTOS,INTERDICTOS,detalle,3,8,12,0,0,0,5,17,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
6.1.1.1,406,fdd840fa4b,causas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,BENI,13,tipo_proceso,,DESALOJO DE VIVIENDA,DESALOJO DE VIVIENDA,detalle,4,8,6,0,0,0,5,11,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,BENI,Beni,False,,no_aplica,no_aplica,2023,False,BENI,proceso,32,4,,4,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3
