cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual
5.1.2.1,177,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,10,tipo_proceso,,TOTAL SUCRE,total,24,6,,3,,,3133,3860,3160,700,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,6,,0,,,2,4,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CONSTITUCIÓN DEL PATRIMONIO FAMILIAR DE,detalle,2,6,,0,,,3,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,6,,0,,,56,88,57,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DESACUERDO DE LOS PADRES,detalle,4,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,6,,0,,,77,133,87,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CUMPLIMIENTO DE ACUERDOS,detalle,6,6,,0,,,5,33,30,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,6,,0,,,1074,1571,1297,274,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DIVORCIO -DESVINCULACION Art. 207,detalle,8,6,,2,,,2953,4215,3658,557,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DECLARACION JUDICIAL DE FILIACION,detalle,9,6,,0,,,39,146,55,91,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,IMPUGNACION DE FILIACION,detalle,10,6,,0,,,233,460,248,212,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,6,,0,,,158,308,167,141,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,OPOSICION AL MATRIMONIO,detalle,13,6,,0,,,128,239,118,121,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DECLARACION DE INTERDICCIÓN,detalle,14,6,,0,,,64,151,57,94,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,CESACION DE INTERDICCIÓN,detalle,15,6,,0,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL",detalle,16,6,,0,,,2,6,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,6,,0,,,1617,2519,1774,745,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,GUARDA,detalle,18,6,,0,,,55,113,63,50,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,6,,0,,,72,149,77,72,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,6,,0,,,2,7,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,6,,0,,,118,203,132,71,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,6,,0,,,12,22,3,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,6,,0,,,166,251,167,84,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,178,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,16,tipo_proceso,,TOTAL LA PAZ,total,24,6,,2,,,6837,10625,8002,2623,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,6,,0,,,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,6,,0,,,21,26,18,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DESACUERDO DE LOS PADRES,detalle,4,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,VOLUNTARIOS (Ejemplo: Dispensa Judicial y otros que no se detallan),detalle,5,6,,0,,,117,117,95,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CUMPLIMIENTO DE ACUERDOS,detalle,6,6,,0,,,1,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,ASISTENCIA FAMILIAR CUANDO EXISTA ACUERDO (HOMOLOGACIÓN),detalle,7,6,,4,,,1740,2523,1866,657,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DIVORCIO -DESVINCULACION Art. 207,detalle,8,6,,15,,,3100,3729,3331,398,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DECLARACION JUDICIAL DE FILIACION,detalle,9,6,,0,,,51,78,39,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,IMPUGNACION DE FILIACION,detalle,10,6,,0,,,166,223,158,65,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,NEGACION DE MATERNIDAD O PATERNIDAD,detalle,11,6,,0,,,160,223,150,73,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,"COMPROBACION DE MATRIMONIO O DE UNION LIBRE, CUANDO ESTA ULTIMA NO ESTE REGISTRADA",detalle,12,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,OPOSICION AL MATRIMONIO,detalle,13,6,,1,,,181,250,132,118,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DECLARACION DE INTERDICCIÓN,detalle,14,6,,0,,,45,69,55,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,CESACION DE INTERDICCIÓN,detalle,15,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,"SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL",detalle,16,6,,0,,,9,15,12,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,6,,12,,,3297,4741,3610,1131,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,GUARDA,detalle,18,6,,0,,,129,177,109,68,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,6,,0,,,39,87,54,33,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,6,,0,,,12,14,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,6,,1,,,205,294,186,108,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,DETERMINACION DE BIENES PROPIOS CUANDO EXISTE DESACUERDO SOBRE SU CALIDAD,detalle,22,6,,0,,,1,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,PROCESOS INNOMINADOS - OTROS,detalle,23,6,,0,,,464,797,574,223,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,179,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,11,tipo_proceso,,TOTAL EL ALTO,total,24,6,,33,,,9740,13372,10396,2976,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,EL ALTO,,La Paz,False,,2023,False
5.1.2.1,180,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,13,tipo_proceso,,EMANCIPACION POR DESACUERDO,detalle,1,6,,0,,,5,5,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,,2023,False
5.1.2.1,180,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,13,tipo_proceso,,DE CONSTITUCIÓN DEL PATRIMONIO FAMILIAR,detalle,2,6,,0,,,3,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,,2023,False
5.1.2.1,180,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,13,tipo_proceso,,AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES,detalle,3,6,,0,,,14,14,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,,2023,False
5.1.2.1,180,e0dc4154d7,causas,capital,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,13,tipo_proceso,,DESACUERDO DE LOS PADRES,detalle,4,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Ciudades Capitales y El Alto,COCHABAMBA,,Cochabamba,False,,2023,False
