cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,DESALOJO DE VIVIENDA,detalle,4,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,rechazad_as_improp_onibles,1,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECHAZAD / AS/IMPROP / ONIBLES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,DESALOJO DE VIVIENDA,detalle,4,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acumulac_ion,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULAC / IÓN
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,DESALOJO DE VIVIENDA,detalle,4,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,otros_acc_const,0,12,OTROS / (ACC / CONST. / ETC)
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,DESALOJO DE VIVIENDA,detalle,4,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,totales,2,13,TOTALES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,formas_resolucion_causas_sentencia,63,1,FORMAS DE / RESOLUCIÓN / DE CAUSAS / CON / SENTENCIA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,desistimie_nto,1,2,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / DESISTIMIE / NTO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,retiro_demanda,0,3,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / RETIRO DE / LA / DEMANDA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,extincion_inactivida_d,1,4,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / EXTINCIÓN / POR / INACTIVIDA / D
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acuerdo_transacc_ional,1,5,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / ACUERDO / TRANSACC / IONAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,conciliaci_on_intrapro_cesal,3,6,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / CONCILIACI / ÓN / INTRAPRO / CESAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,no_presenta_do,9,7,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / POR NO / PRESENTA / DO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,excusa,0,8,EXCUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,rechazad_as_improp_onibles,3,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECHAZAD / AS/IMPROP / ONIBLES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acumulac_ion,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULAC / IÓN
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,otros_acc_const,6,12,OTROS / (ACC / CONST. / ETC)
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,EJECUTIVO,detalle,5,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,totales,87,13,TOTALES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN / DE CAUSAS / CON / SENTENCIA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,desistimie_nto,0,2,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / DESISTIMIE / NTO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,retiro_demanda,0,3,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / RETIRO DE / LA / DEMANDA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,extincion_inactivida_d,0,4,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / EXTINCIÓN / POR / INACTIVIDA / D
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acuerdo_transacc_ional,0,5,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / ACUERDO / TRANSACC / IONAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,conciliaci_on_intrapro_cesal,0,6,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / CONCILIACI / ÓN / INTRAPRO / CESAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,no_presenta_do,0,7,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / POR NO / PRESENTA / DO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,excusa,0,8,EXCUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,rechazad_as_improp_onibles,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECHAZAD / AS/IMPROP / ONIBLES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acumulac_ion,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULAC / IÓN
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,otros_acc_const,0,12,OTROS / (ACC / CONST. / ETC)
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,totales,0,13,TOTALES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN / DE CAUSAS / CON / SENTENCIA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,desistimie_nto,0,2,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / DESISTIMIE / NTO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,retiro_demanda,0,3,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / RETIRO DE / LA / DEMANDA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,extincion_inactivida_d,0,4,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / EXTINCIÓN / POR / INACTIVIDA / D
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acuerdo_transacc_ional,0,5,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / ACUERDO / TRANSACC / IONAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,conciliaci_on_intrapro_cesal,0,6,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / CONCILIACI / ÓN / INTRAPRO / CESAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,no_presenta_do,0,7,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / POR NO / PRESENTA / DO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,excusa,0,8,EXCUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,rechazad_as_improp_onibles,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECHAZAD / AS/IMPROP / ONIBLES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acumulac_ion,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / ACUMULAC / IÓN
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,otros_acc_const,0,12,OTROS / (ACC / CONST. / ETC)
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,ENTREGA DE LA HERENCIA,detalle,7,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,totales,0,13,TOTALES
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN / DE CAUSAS / CON / SENTENCIA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,desistimie_nto,0,2,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / DESISTIMIE / NTO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,retiro_demanda,0,3,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / RETIRO DE / LA / DEMANDA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,extincion_inactivida_d,0,4,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / EXTINCIÓN / POR / INACTIVIDA / D
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,acuerdo_transacc_ional,0,5,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / ACUERDO / TRANSACC / IONAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,conciliaci_on_intrapro_cesal,0,6,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / CONCILIACI / ÓN / INTRAPRO / CESAL
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,no_presenta_do,0,7,FORMAS DE RESOLUCIÓN DE CAUSAS CON AUTO DEFINITIVO / POR NO / PRESENTA / DO
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,excusa,0,8,EXCUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.1.2,412,b713830ea1,resueltas,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,ORURO,15,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,13,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,ORURO,Oruro,False,,2023,False,rechazad_as_improp_onibles,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECHAZAD / AS/IMPROP / ONIBLES
