fila_en_cuadro,cuadro_origen,pagina_pdf,departamento,provincia_o_grupo,localidad_o_subtipo,rotulo_1_derivado_del_bloque,n_columnas,columna,valor,fragmentos_encabezado,es_ultima_columna,columna_rotulo_canonico,columna_codigo_canonico,tipo_columna,fila_id,fila_rotulo_canonico,fila_codigo_canonico,tipo_entidad,estructura_fila,fila_padre_id,nivel_jerarquia,es_hoja_jerarquia,departamento_derivado,gestion,revisado_manual
25,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS MIXTOS,,False,11,col_08,4,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f025,Juzgados Mixtos,juzgados_mixtos,juzgado,subtotal,f037,1,False,,2023,False
27,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,"Público Civil y Comercial, de Familia e Instrucción Penal (EPI SUR Y SUD ESTE, Plan 3000)",,False,11,col_08,4,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f027,"Juzgado Mixto Público Civil y Comercial, de Familia e Instrucción Penal (EPI Sur y Sud Este, Plan 3000)",juzgado_mixto_publico_civil_comercial_familia_instruccion_penal_epi_sur_sud_este_plan_3000,juzgado,detalle,f025,2,True,,2023,False
29,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,SALAS,,False,11,col_08,14,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f029,Salas,salas,sala,subtotal,f037,1,False,,2023,False
30,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil,,False,11,col_08,5,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f030,Sala Civil,sala_civil,sala,detalle,f029,2,True,,2023,False
31,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_08,3,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f031,Sala Penal,sala_penal,sala,detalle,f029,2,True,,2023,False
32,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Social Administrativa,,False,11,col_08,2,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f032,Sala Social Administrativa,sala_social_administrativa,sala,detalle,f029,2,True,,2023,False
34,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Constitucionales,,False,11,col_08,4,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f034,Sala Constitucional,sala_constitucional,sala,detalle,f029,2,True,,2023,False
35,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DISCIPLINARIOS,,False,11,col_08,3,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f035,Juzgados Disciplinarios,juzgados_disciplinarios,juzgado,detalle,f037,1,True,,2023,False
36,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,CONCILIADORES,,False,11,col_08,26,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f036,Conciliadores,conciliadores,conciliador,detalle,f037,1,True,,2023,False
37,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,TOTAL GENERAL,,False,11,col_08,176,DE LA SANTA CRUZ 133,False,Santa Cruz,ciudad_santa_cruz,otro,f037,Total general,total_general,otro,total_general,,0,False,,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_08,3,"JUZGADO SENTENCIA, PUBLICO TRABAJO",False,"Juzgado Sentencia, Público y Trabajo",juzgado_sentencia_publico_trabajo,organo_judicial,,,,,,,,,Chuquisaca,2023,False
10,4.1.2,110,CHUQUISACA,Hernando Siles Monteagudo,,False,13,col_08,3,"JUZGADO SENTENCIA, PUBLICO TRABAJO",False,"Juzgado Sentencia, Público y Trabajo",juzgado_sentencia_publico_trabajo,organo_judicial,,,,,,,,,Chuquisaca,2023,False
13,4.1.2,110,CHUQUISACA,Nor Cinti,Camargo,False,13,col_08,3,"JUZGADO SENTENCIA, PUBLICO TRABAJO",False,"Juzgado Sentencia, Público y Trabajo",juzgado_sentencia_publico_trabajo,organo_judicial,,,,,,,,,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_08,9,"JUZGADO SENTENCIA, PUBLICO TRABAJO",False,"Juzgado Sentencia, Público y Trabajo",juzgado_sentencia_publico_trabajo,organo_judicial,,,,,,,,,Chuquisaca,2023,False
28,4.1.3,111,LA PAZ,Manco Kapac,Copacabana,False,12,col_08,1,PROVINCIAS TRIBUNAL DE SENTENCIA,False,Tribunal de Sentencia,tribunal_sentencia,organo_judicial,,,,,,,,,La Paz,2023,False
29,4.1.3,111,LA PAZ,Caranavi,Caranavi,False,12,col_08,1,PROVINCIAS TRIBUNAL DE SENTENCIA,False,Tribunal de Sentencia,tribunal_sentencia,organo_judicial,,,,,,,,,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_08,2,PROVINCIAS TRIBUNAL DE SENTENCIA,False,Tribunal de Sentencia,tribunal_sentencia,organo_judicial,,,,,,,,,La Paz,2023,False
4,4.1.4,112,COCHABAMBA,Esteban Arce,Tarata,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
10,4.1.4,112,COCHABAMBA,German Jordán Cliza,,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
12,4.1.4,112,COCHABAMBA,Quillacollo,Sipe Sipe,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
15,4.1.4,112,COCHABAMBA,Quillacollo,Vinto,False,19,col_08,2,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
17,4.1.4,112,COCHABAMBA,Chapare,Villa Tunari,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
20,4.1.4,112,COCHABAMBA,Carrasco,Totora,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
22,4.1.4,112,COCHABAMBA,Carrasco,Ivirgarzama,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
23,4.1.4,112,COCHABAMBA,Carrasco,Entre Rios,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
26,4.1.4,112,COCHABAMBA,Tiraque,Tiraque,False,19,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_08,10,TRIBUNALES JUZGADO PÚBLICO MIXTO DE SENTENCIA PENAL,False,Juzgado Público Mixto y de Sentencia Penal,juzgado_publico_mixto_sentencia_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
2,4.1.5,113,ORURO,Avaroa,Challapata,False,9,col_08,1,JUZGADO AGROAMBIEN TAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Oruro,2023,False
3,4.1.5,113,ORURO,Carangas,Corque,False,9,col_08,1,JUZGADO AGROAMBIEN TAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Oruro,2023,False
4,4.1.5,113,ORURO,Sajama,Curahuara de Carangas,False,9,col_08,1,JUZGADO AGROAMBIEN TAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Oruro,2023,False
5,4.1.5,113,ORURO,Litoral,Huachacalla,False,9,col_08,1,JUZGADO AGROAMBIEN TAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Oruro,2023,False
13,4.1.5,113,ORURO,TOTALES,,False,9,col_08,4,JUZGADO AGROAMBIEN TAL,False,Juzgado Agroambiental,juzgado_agroambiental,organo_judicial,,,,,,,,,Oruro,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_08,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_08,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_08,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
19,4.1.6,114,POTOSI,Quijarro,Uyuni,False,12,col_08,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
23,4.1.6,114,POTOSI,Modesto Omiste,Villazón,False,12,col_08,3,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
24,4.1.6,114,POTOSI,TOTALES,,False,12,col_08,15,"PROVINCIAS JUZGADO SENTENCIA, PUBLICO, TRABAJO TÉCNICO",False,"Juzgado Sentencia, Público, Trabajo y Juez Técnico",juzgado_sentencia_publico_trabajo_juez_tecnico,organo_judicial,,,,,,,,,Potosí,2023,False
2,4.1.7,115,TARIJA,Aniceto Arce,Bermejo,False,16,col_08,1,CONCILIADORES DE JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Tarija,2023,False
3,4.1.7,115,TARIJA,Gran Chaco,Yacuiba,False,16,col_08,3,CONCILIADORES DE JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Tarija,2023,False
4,4.1.7,115,TARIJA,Gran Chaco,Villamontes,False,16,col_08,1,CONCILIADORES DE JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Tarija,2023,False
9,4.1.7,115,TARIJA,TOTALES,,False,16,col_08,5,CONCILIADORES DE JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Tarija,2023,False
12,4.1.8,116,SANTA CRUZ,Cordillera,Lagunillas,False,18,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCI PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Santa Cruz,2023,False
23,4.1.8,116,SANTA CRUZ,Ángel Sandoval,San Matías,False,18,col_08,1,TRIBUNALES JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCI PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Santa Cruz,2023,False
28,4.1.8,116,SANTA CRUZ,TOTALES,,False,18,col_08,2,TRIBUNALES JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCI PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Santa Cruz,2023,False
1,4.1.9,117,BENI,Vaca Diez,Riberalta,False,15,col_08,1,CONCILIADORES JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Beni,2023,False
2,4.1.9,117,BENI,Vaca Diez,Guayaramerín,False,15,col_08,1,CONCILIADORES JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Beni,2023,False
10,4.1.9,117,BENI,TOTALES,,False,15,col_08,2,CONCILIADORES JUZGADO JUZGADO PÚBLICO MIXTO PARTIDO DE SENTENCIA PENAL,False,"Juzgado Público Mixto, Partido y de Sentencia Penal",juzgado_publico_mixto_partido_sentencia_penal,organo_judicial,,,,,,,,,Beni,2023,False
1,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE INSTRUCCIÓN,,False,11,col_09,7,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f001,Juzgados de Instrucción,juzgados_instruccion,juzgado,subtotal,f037,1,False,,2023,False
2,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_09,4,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f002,Juzgado de Instrucción Penal,juzgado_instruccion_penal,juzgado,detalle,f001,2,True,,2023,False
3,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Anticorrupción y Contra la Violencia hacia las mujeres,,False,11,col_09,3,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f003,Juzgado de Instrucción Anticorrupción y Contra la Violencia hacia las Mujeres,juzgado_instruccion_anticorrupcion_violencia_mujeres,juzgado,detalle,f001,2,True,,2023,False
6,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DE PARTIDO Y TRIBUNALES,,False,11,col_09,12,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f006,Juzgados de Partido y Tribunales,juzgados_partido_tribunales,otro,subtotal,f037,1,False,,2023,False
7,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Trabajo y Seguridad Social,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f007,Juzgado de Partido del Trabajo y Seguridad Social,juzgado_partido_trabajo_seguridad_social,juzgado,detalle,f006,2,True,,2023,False
8,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Adm. Coactivo Fiscal Tributario,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f008,Juzgado de Partido Adm. Coactivo Fiscal Tributario,juzgado_partido_adm_coactivo_fiscal_tributario,juzgado,detalle,f006,2,True,,2023,False
10,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Penal,,False,11,col_09,4,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f010,Juzgado de Sentencia Penal,juzgado_sentencia_penal,juzgado,detalle,f006,2,True,,2023,False
11,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Sentencia Contra la Violencia hacia las Mujeres,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f011,Juzgado de Sentencia Contra la Violencia hacia las Mujeres,juzgado_sentencia_violencia_mujeres,juzgado,detalle,f006,2,True,,2023,False
16,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Tribunal de Sentencia,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f016,Tribunal de Sentencia,tribunal_sentencia,tribunal,detalle,f006,2,True,,2023,False
19,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Ejecución Penal,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f019,Juzgado de Ejecución Penal,juzgado_ejecucion_penal,juzgado,detalle,f006,2,True,,2023,False
20,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Agroambientales,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f020,Juzgado Agroambiental,juzgado_agroambiental,juzgado,detalle,f006,2,True,,2023,False
21,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS PUBLICOS,,False,11,col_09,12,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f021,Juzgados Públicos,juzgados_publicos,juzgado,subtotal,f037,1,False,,2023,False
22,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil y Comercial,,False,11,col_09,6,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f022,Juzgado Público Civil y Comercial,juzgado_publico_civil_comercial,juzgado,detalle,f021,2,True,,2023,False
23,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Familia,,False,11,col_09,4,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f023,Juzgado Público de Familia,juzgado_publico_familia,juzgado,detalle,f021,2,True,,2023,False
24,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Niñez y Adolescencia,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f024,Juzgado Público de la Niñez y Adolescencia,juzgado_publico_ninez_adolescencia,juzgado,detalle,f021,2,True,,2023,False
25,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS MIXTOS,,False,11,col_09,0,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f025,Juzgados Mixtos,juzgados_mixtos,juzgado,subtotal,f037,1,False,,2023,False
29,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,SALAS,,False,11,col_09,5,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f029,Salas,salas,sala,subtotal,f037,1,False,,2023,False
30,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Civil,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f030,Sala Civil,sala_civil,sala,detalle,f029,2,True,,2023,False
31,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Penal,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f031,Sala Penal,sala_penal,sala,detalle,f029,2,True,,2023,False
32,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Social Administrativa,,False,11,col_09,1,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f032,Sala Social Administrativa,sala_social_administrativa,sala,detalle,f029,2,True,,2023,False
34,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,Constitucionales,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f034,Sala Constitucional,sala_constitucional,sala,detalle,f029,2,True,,2023,False
35,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,JUZGADOS DISCIPLINARIOS,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f035,Juzgados Disciplinarios,juzgados_disciplinarios,juzgado,detalle,f037,1,True,,2023,False
36,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,CONCILIADORES,,False,11,col_09,2,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f036,Conciliadores,conciliadores,conciliador,detalle,f037,1,True,,2023,False
37,4.1.1,109,CIUDADES CAPITALES Y EL ALTO,TOTAL GENERAL,,False,11,col_09,40,TRINIDAD 31,False,Trinidad,ciudad_trinidad,otro,f037,Total general,total_general,otro,total_general,,0,False,,2023,False
7,4.1.2,110,CHUQUISACA,Tomina,Padillla,False,13,col_09,1,PROVINCIAS TRIBUNAL DE SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Chuquisaca,2023,False
10,4.1.2,110,CHUQUISACA,Hernando Siles Monteagudo,,False,13,col_09,1,PROVINCIAS TRIBUNAL DE SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Chuquisaca,2023,False
13,4.1.2,110,CHUQUISACA,Nor Cinti,Camargo,False,13,col_09,1,PROVINCIAS TRIBUNAL DE SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Chuquisaca,2023,False
21,4.1.2,110,CHUQUISACA,TOTALES,,False,13,col_09,3,PROVINCIAS TRIBUNAL DE SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Chuquisaca,2023,False
2,4.1.3,111,LA PAZ,Omasuyos,Achacahi,False,12,col_09,1,TRIBUNAL SENTENCIA AMPLIACION COMPETENCIAS,False,Tribunal de Sentencia con Ampliación de Competencias,tribunal_sentencia_ampliacion_competencias,organo_judicial,,,,,,,,,La Paz,2023,False
23,4.1.3,111,LA PAZ,Aroma,Sica Sica,False,12,col_09,1,TRIBUNAL SENTENCIA AMPLIACION COMPETENCIAS,False,Tribunal de Sentencia con Ampliación de Competencias,tribunal_sentencia_ampliacion_competencias,organo_judicial,,,,,,,,,La Paz,2023,False
30,4.1.3,111,LA PAZ,TOTALES,,False,12,col_09,2,TRIBUNAL SENTENCIA AMPLIACION COMPETENCIAS,False,Tribunal de Sentencia con Ampliación de Competencias,tribunal_sentencia_ampliacion_competencias,organo_judicial,,,,,,,,,La Paz,2023,False
2,4.1.4,112,COCHABAMBA,Ayopaya,Independencia,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
3,4.1.4,112,COCHABAMBA,Ayopaya,Morochata,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
5,4.1.4,112,COCHABAMBA,Esteban Arce,Anzaldo,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
7,4.1.4,112,COCHABAMBA,Arque,Arque,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
9,4.1.4,112,COCHABAMBA,Capinota,Santiváñez,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
19,4.1.4,112,COCHABAMBA,Tapacari,Tapacari,False,19,col_09,1,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
28,4.1.4,112,COCHABAMBA,TOTALES,,False,19,col_09,6,TIPO JUZGADO PÚBLICO MIXTO PARTIDO INSTRUCCIÓ PENAL,False,"Juzgado Público Mixto, Partido e Instrucción Penal",juzgado_publico_mixto_partido_instruccion_penal,organo_judicial,,,,,,,,,Cochabamba,2023,False
1,4.1.5,113,ORURO,Cercado,Caracollo,False,9,col_09,3,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
2,4.1.5,113,ORURO,Avaroa,Challapata,False,9,col_09,7,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
3,4.1.5,113,ORURO,Carangas,Corque,False,9,col_09,3,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
4,4.1.5,113,ORURO,Sajama,Curahuara de Carangas,False,9,col_09,2,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
5,4.1.5,113,ORURO,Litoral,Huachacalla,False,9,col_09,3,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
6,4.1.5,113,ORURO,Poopó,Poopó,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
7,4.1.5,113,ORURO,Pantaleón Dalence,Huanuni,False,9,col_09,6,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
8,4.1.5,113,ORURO,Ladislao Cabrera,Salinas de Garci Mendoza,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
9,4.1.5,113,ORURO,Atahuallpa,Sabaya,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
10,4.1.5,113,ORURO,Tomas Barrón,Eucaliptos,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
11,4.1.5,113,ORURO,Sebastián Pagador,Santiago de Huari,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
12,4.1.5,113,ORURO,Sud Carangas,Orinoca,False,9,col_09,1,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
13,4.1.5,113,ORURO,TOTALES,,False,9,col_09,30,TOTALES,True,Total,total,total,,,,,,,,,Oruro,2023,False
2,4.1.6,114,POTOSI,Rafael Bustillos,Uncía,False,12,col_09,1,TRIBUNAL SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Potosí,2023,False
3,4.1.6,114,POTOSI,Rafael Bustillos,Llallagua,False,12,col_09,1,TRIBUNAL SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Potosí,2023,False
14,4.1.6,114,POTOSI,Sud Chichas,Tupiza,False,12,col_09,1,TRIBUNAL SENTENCIA (Nominal),False,Tribunal de Sentencia (Nominal),tribunal_sentencia_nominal,organo_judicial,,,,,,,,,Potosí,2023,False
