pagina_pdf,cuadro_id,titulo,primeras_lineas,tipo,capitulo,variante_etiqueta,seccion,orden_pagina,paginas_del_cuadro,rango_paginas,n_lineas,n_lineas_datos
439,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 111 195 306 194 112 ¶ 5 1 6 1 5 ¶ INTERDICTOS 1 1 2 1 1,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,1,10,439-448,57,26
440,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 202 900 1102 1053 49 ¶ 6 29 35 17 18 ¶ INTERDICTOS 6 0 6 0 6,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,2,10,439-448,57,26
441,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 474 399 873 326 547 ¶ 37 44 81 26 55 ¶ INTERDICTOS 11 6 17 1 16,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,3,10,439-448,56,26
442,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 2 5 7 6 1 ¶ 0 0 0 0 0 ¶ INTERDICTOS 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,4,10,439-448,57,26
443,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 16 32 48 20 28 ¶ 31 129 160 129 31 ¶ INTERDICTOS 0 1 1 1 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,5,10,439-448,57,26
444,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 78 174 252 143 109 ¶ 0 0 0 0 0 ¶ INTERDICTOS 0 14 14 11 3,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,6,10,439-448,56,26
445,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 229 200 429 236 193 ¶ 201 222 423 223 200 ¶ INTERDICTOS 9 1 10 1 9,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,7,10,439-448,59,26
446,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 4 39 43 1 42 ¶ 7 14 21 0 21 ¶ INTERDICTOS 0 1 1 0 1,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,8,10,439-448,58,26
447,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 0 1 1 1 0 ¶ 0 0 0 0 0 ¶ INTERDICTOS 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,9,10,439-448,58,26
448,6.1.1.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Distritos y Tipo de Proceso / Según: Movimiento Registrado / MOVIMIENTO REGISTRADO,ORDINARIO 1116 1945 3061 1980 1081 ¶ 287 439 726 396 330 ¶ INTERDICTOS 27 24 51 15 36,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia Civil y Comercial de Provincias,10,10,439-448,55,26
449,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 1 1 1 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 4 4 4 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,1,10,449-458,50,24
450,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 2 2 2 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 10 10 7 3,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,2,10,449-458,49,24
451,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 1 1 0 1 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 2 0 7 9 6 3 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 4 0 4 8 6 2,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,3,10,449-458,51,24
452,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,4,10,449-458,50,24
453,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 1 0 0 1 1 0 ¶ 3 0 3 6 6 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 2 0 5 7 4 3,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,5,10,449-458,50,24
454,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ 0 0 2 2 1 1 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 5 5 4 1,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,6,10,449-458,49,24
455,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ 4 0 1 5 1 4 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 3 0 6 9 2 7,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,7,10,449-458,49,24
456,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 4 0 1 5 2 3,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,8,10,449-458,51,24
457,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 1 1 0 1,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,9,10,449-458,50,24
458,6.1.2.1,CAUSAS / Por: / Según: Ciudades y Tipo / Movimiento de Proceso,EMANCIPACION POR DESACUERDO 1 0 2 3 2 1 ¶ 9 0 15 24 16 8 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 13 0 36 49 29 20,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,10,10,449-458,50,24
459,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 1 0 0 0 0 0 1 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 2 0 0 0 0 0 2 0 0 0 0 4,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,1,10,459-468,64,24
460,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 1 0 0 1 0 0 0 0 0 0 0 2 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 4 0 0 1 0 0 1 0 0 0 1 7,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,2,10,459-468,64,24
461,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 2 0 0 0 0 0 3 0 0 1 0 6 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 2 0 0 0 0 1 3 0 0 0 0 6,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,3,10,459-468,64,24
462,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,4,10,459-468,64,24
463,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 1 0 0 0 0 0 0 0 0 0 0 1 ¶ 1 0 0 0 2 0 3 0 0 0 0 6 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 2 0 0 0 0 1 0 0 0 0 1 4,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,5,10,459-468,64,24
464,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 0 0 0 0 0 1 0 0 0 0 0 1 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 1 0 0 1 2 0 0 0 0 4,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,6,10,459-468,64,24
465,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 1 0 0 0 0 0 0 0 0 0 0 1 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 1 0 0 1 0 0 0 0 0 0 0 2,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,7,10,459-468,64,24
466,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0 2 2,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,8,10,459-468,64,24
467,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 0 0 ¶ 0 0 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,9,10,459-468,64,24
468,6.1.2.2,CAUSAS RESUELTAS / Por: Ciudades y Tipo de Proceso / Según:Forma de Finalización de Competencia / FORMAS DE FINALIZACIÓN DE COMPETENCIA,EMANCIPACION POR DESACUERDO 1 0 0 0 0 1 0 0 0 0 0 2 ¶ 5 0 0 1 2 1 6 0 0 1 0 16 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 11 0 1 2 0 3 8 0 0 0 4 29,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,10,10,459-468,62,24
469,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,1,10,469-478,64,24
470,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,2,10,469-478,62,24
471,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 1 1 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,3,10,469-478,65,24
472,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,4,10,469-478,62,24
473,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,5,10,469-478,63,24
474,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,6,10,469-478,63,24
475,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,7,10,469-478,63,24
476,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,8,10,469-478,62,24
477,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,9,10,469-478,62,24
478,6.1.2.3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS DE SALAS A JUZGADO,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 1 1 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,10,10,469-478,62,24
479,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,1,10,479-488,73,24
480,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,2,10,479-488,73,24
481,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,3,10,479-488,73,24
482,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,4,10,479-488,73,24
483,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,5,10,479-488,73,24
484,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,6,10,479-488,73,24
485,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,7,10,479-488,73,24
486,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,8,10,479-488,73,24
487,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,9,10,479-488,71,24
488,6.1.2.4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO / Por: Ciudades y Tipo de Proceso / Según: Formas de Resolución / RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS DE SALAS A JUZGADOS,EMANCIPACION POR DESACUERDO 0 0 0 0 0 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0 0 0 0 0 0,cuadro,6,Cuadro Nro,Juzgados Públicos en Materia de Familia de Provincias,10,10,479-488,71,24
489,6.1.2.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / CAUSAS EN EJECUCIÓN DE SENTENCIA,EMANCIPACION POR DESACUERDO 15 7 22 7 15 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 0 0 0 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 0 0 0 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,1,10,489-498,46,24
490,6.1.2.5,CAUSAS EN EJECUCIÓN DE SENTENCIA / Por: Ciudades y Tipo de Proceso / Según: Movimiento Registrado / CAUSAS EN EJECUCIÓN DE SENTENCIA,EMANCIPACION POR DESACUERDO 0 0 0 0 0 ¶ CONSTITUCIÓN DEL PATRIMONIO FAMILIAR 0 1 1 1 0 ¶ AUTORIZACION JUDICIAL PARA ADMINISTRAR BIENES 0 4 4 4 0,cuadro,6,Cuadro Nro.,Juzgados Públicos en Materia de Familia de Provincias,2,10,489-498,46,24
