cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_total,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio,es_outlier_carga_iqr,es_outlier_severo_carga_iqr,es_outlier_ingresos_iqr,es_outlier_severo_ingresos_iqr,es_outlier_congestion_iqr,es_outlier_severo_congestion_iqr,es_outlier_duracion_iqr,es_outlier_severo_duracion_iqr,tasa_congestion_winsorizada,duracion_estimada_winsorizada,log_atendidas,log_nuevas_ingresadas,log_resueltas,log_pendientes_fin,log_ingresos_totales
5.1.1.1,121,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,PROCESOS VOLUNTARIOS,OTROS VOLUNTARIOS,OTROS VOLUNTARIOS,detalle,23,8,10,0,0,0,77,87,72,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,PROCESOS VOLUNTARIOS,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,77.0,0.935064935064935,0.935064935064935,1.2083333333333333,0.1724137931034483,76.04166666666667,5.0,True,False,False,0.15398230088495576,1.74,False,False,False,False,False,False,False,False,1.2083333333333333,76.04166666666667,4.477336814478207,4.356708826689592,4.290459441148391,2.772588722239781,4.356708826689592
5.1.1.1,121,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,,ACCIONES CONSTITUCIONALES,ACCIONES CONSTITUCIONALES,detalle,24,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,sin_movimiento,0.0,1.0,1.0,,0.0,,0.0,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0
5.1.1.1,121,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,,OTROS PROCESOS,OTROS PROCESOS,detalle,25,8,19,4,0,0,435,458,263,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,proceso,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,439.0,0.6045977011494252,0.5990888382687927,1.741444866920152,0.425764192139738,270.6273764258555,172.0,True,False,False,0.8106194690265487,9.16,True,False,True,True,False,False,False,False,1.741444866920152,270.6273764258555,6.129050210060545,6.077642243349034,5.575949103146316,5.278114659230517,6.0867747269123065
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,ORDINARIO,ORDINARIO,detalle,1,8,2202,14,83,52,2304,4655,2575,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2453.0,1.1176215277777777,1.049735018344884,1.807766990291262,0.44683136412459723,294.83495145631065,-271.0,False,False,False,2.983974358974359,38.47107438016529,True,True,True,True,False,False,False,False,1.807766990291262,294.83495145631065,8.445911989411274,7.742835955430749,7.853993087224244,7.640603826393634,7.805474625270857
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,REGULARIZACIÓN DE DERECHO PROPIETARIO SOBRE BIENES INMUEBLES URBANOS DESTINADOS A LA VIVIENDA,detalle,2,8,137,0,0,0,70,207,83,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,70.0,1.1857142857142857,1.1857142857142857,2.4939759036144578,0.5990338164251208,545.3012048192771,-13.0,False,False,False,0.1326923076923077,1.7107438016528926,False,False,False,False,False,False,False,False,2.4939759036144578,545.3012048192771,5.337538079701318,4.2626798770413155,4.430816798843313,4.8283137373023015,4.2626798770413155
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,INTERDICTOS,INTERDICTOS,detalle,3,8,91,0,0,0,76,167,44,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,76.0,0.5789473684210527,0.5789473684210527,3.7954545454545454,0.7365269461077845,1020.3409090909091,32.0,True,False,False,0.10705128205128205,1.3801652892561984,False,False,False,False,False,False,False,False,3.7954545454545454,1020.3409090909091,5.123963979403259,4.343805421853684,3.8066624897703196,4.820281565605037,4.343805421853684
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,DESALOJO DE VIVIENDA,DESALOJO DE VIVIENDA,detalle,4,8,160,0,1,0,83,244,81,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,84.0,0.9759036144578314,0.9642857142857143,3.0123456790123457,0.6680327868852459,734.5061728395062,2.0,True,False,False,0.1564102564102564,2.0165289256198347,False,False,False,False,False,False,False,False,3.0123456790123457,734.5061728395062,5.501258210544727,4.430816798843313,4.406719247264253,5.099866427824199,4.442651256490317
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,EJECUTIVO,EJECUTIVO,detalle,5,8,1913,20,532,14,3742,6221,4364,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,4308.0,1.1662212720470337,1.0129990714948933,1.4255270394133823,0.29850506349461503,155.31736938588452,-622.0,False,False,False,3.987820512820513,51.413223140495866,True,True,True,True,False,False,False,False,1.4255270394133823,155.31736938588452,8.735846677457582,8.22764270790443,8.381373468273702,7.527255919373784,8.368461137615839
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,8,57,0,3,6,38,104,34,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,47.0,0.8947368421052632,0.723404255319149,3.0588235294117645,0.6730769230769231,751.470588235294,4.0,True,False,False,0.06666666666666667,0.859504132231405,False,False,False,False,False,False,False,False,3.0588235294117645,751.470588235294,4.653960350157523,3.6635616461296463,3.5553480614894135,4.2626798770413155,3.871201010907891
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,ENTREGA DE LA HERENCIA,ENTREGA DE LA HERENCIA,detalle,7,8,22,0,0,1,22,45,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,23.0,0.9090909090909091,0.8695652173913043,2.25,0.5555555555555556,456.25,2.0,True,False,False,0.028846153846153848,0.371900826446281,False,False,False,False,False,False,False,False,2.25,456.25,3.828641396489095,3.1354942159291497,3.044522437723423,3.258096538021482,3.1780538303479458
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,8,57,0,1,1,66,125,45,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,68.0,0.6818181818181818,0.6617647058823529,2.7777777777777777,0.64,648.8888888888888,21.0,True,False,False,0.08012820512820513,1.0330578512396693,False,False,False,False,False,False,False,False,2.7777777777777777,648.8888888888888,4.836281906951478,4.204692619390966,3.828641396489095,4.394449154672439,4.23410650459726
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,CESE DE LA COPROPIEDAD,CESE DE LA COPROPIEDAD,detalle,9,8,50,0,1,0,25,76,21,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,26.0,0.84,0.8076923076923077,3.619047619047619,0.7236842105263158,955.952380952381,4.0,True,False,False,0.04871794871794872,0.628099173553719,False,False,False,False,False,False,False,False,3.619047619047619,955.952380952381,4.343805421853684,3.258096538021482,3.091042453358316,4.02535169073515,3.295836866004329
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,8,49,0,6,3,25,83,36,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,34.0,1.44,1.0588235294117647,2.3055555555555554,0.5662650602409639,476.52777777777777,-11.0,False,False,False,0.0532051282051282,0.6859504132231405,False,False,False,False,False,False,False,False,2.3055555555555554,476.52777777777777,4.430816798843313,3.258096538021482,3.6109179126442243,3.871201010907891,3.5553480614894135
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,OTROS MONITORIOS,OTROS MONITORIOS,detalle,11,8,193,0,7,1,217,418,199,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,225.0,0.9170506912442397,0.8844444444444445,2.100502512562814,0.5239234449760766,401.68341708542715,18.0,True,False,False,0.26794871794871794,3.4545454545454546,True,False,True,False,False,False,False,False,2.100502512562814,401.68341708542715,6.037870919922137,5.384495062789089,5.298317366548036,5.393627546352362,5.420534999272286
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,8,315,5,19,5,403,747,403,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,432.0,1.0,0.9328703703703703,1.8535980148883375,0.4605087014725569,311.56327543424317,0.0,False,False,False,0.47884615384615387,6.1735537190082646,True,True,True,True,False,False,False,False,1.8535980148883375,311.56327543424317,6.617402977974478,6.0014148779611505,6.0014148779611505,5.84354441703136,6.07073772800249
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,CONCURSALES ESO LES,CONCURSALES,detalle,13,8,18,0,0,0,4,22,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,4.0,1.0,1.0,5.5,0.8181818181818182,1642.5,0.0,False,False,False,0.014102564102564103,0.18181818181818182,False,False,False,False,True,False,True,False,5.341666666666663,1584.7083333333321,3.1354942159291497,1.6094379124341003,1.6094379124341003,2.9444389791664403,1.6094379124341003
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,8,15,0,0,0,36,51,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,36.0,0.1111111111111111,0.1111111111111111,12.75,0.9215686274509803,4288.75,32.0,True,False,False,0.032692307692307694,0.4214876033057851,False,False,False,False,True,True,True,True,5.341666666666663,1584.7083333333321,3.9512437185814275,3.6109179126442243,1.6094379124341003,3.871201010907891,3.6109179126442243
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,8,96,0,3,0,149,248,127,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,152.0,0.8523489932885906,0.8355263157894737,1.952755905511811,0.4879032258064516,347.755905511811,22.0,True,False,False,0.15897435897435896,2.049586776859504,False,False,False,False,False,False,False,False,1.952755905511811,347.755905511811,5.517452896464707,5.0106352940962555,4.852030263919617,4.804021044733257,5.030437921392435
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,8,11,0,0,0,1,12,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,1.0,2.0,2.0,6.0,0.8333333333333334,1825.0,-1.0,False,False,False,0.007692307692307693,0.09917355371900827,False,False,False,False,True,True,True,True,5.341666666666663,1584.7083333333321,2.5649493574615367,0.6931471805599453,1.0986122886681098,2.3978952727983707,0.6931471805599453
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,8,8,0,0,0,2,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,en_tramite_exclusivo,2.0,0.0,0.0,,1.0,,2.0,True,True,False,0.00641025641025641,0.08264462809917356,False,False,False,False,False,False,False,False,,,2.3978952727983707,1.0986122886681098,0.0,2.3978952727983707,1.0986122886681098
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,8,20,0,0,0,15,35,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,15.0,0.8,0.8,2.9166666666666665,0.6571428571428571,699.5833333333334,3.0,True,False,False,0.022435897435897436,0.2892561983471074,False,False,False,False,False,False,False,False,2.9166666666666665,699.5833333333334,3.58351893845611,2.772588722239781,2.5649493574615367,3.1780538303479458,2.772588722239781
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,MENSURA Y DESLINDE,MENSURA Y DESLINDE,detalle,19,8,13,0,0,0,2,15,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,2.0,2.0,2.0,3.75,0.7333333333333333,1003.75,-2.0,False,False,False,0.009615384615384616,0.12396694214876033,False,False,False,False,False,False,False,False,3.75,1003.75,2.772588722239781,1.0986122886681098,1.6094379124341003,2.4849066497880004,1.0986122886681098
5.1.1.1,122,20d3125560,causas,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,30,tipo_proceso,,OFERTA DE PAGO Y CONSIGNACIÓN,OFERTA DE PAGO Y CONSIGNACIÓN,detalle,20,8,14,0,0,1,9,24,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,proceso,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,con_resolucion_parcial,10.0,1.0,0.9,2.6666666666666665,0.625,608.3333333333334,0.0,False,False,False,0.015384615384615385,0.19834710743801653,False,False,False,False,False,False,False,False,2.6666666666666665,608.3333333333334,3.2188758248682006,2.302585092994046,2.302585092994046,2.772588722239781,2.3978952727983707
